CAS,name,Purity,Density g/ml,V/ul,loading solvent,Volume of loading solvent/ul,PE/EA,Flow mL/min,Ending time,column_specs,t1,t2,smiles,verified t1,verified t2
2571-39-3,"3,4-Dimethylbenzophenone",0.99,1.0232,100,DCM,300,30/1,10,2024-05-11_20-48-39.xlsx,Silica-CS 4g,992,2403,CC1=C(C=C(C=C1)C(=O)C2=CC=CC=C2)C,992,2403
2571-39-3,"3,4-Dimethylbenzophenone",0.99,1.0232,100,DCM,300,15/1,10,2024-05-11_20-53-41.xlsx,Silica-CS 4g,901,2016,CC1=C(C=C(C=C1)C(=O)C2=CC=CC=C2)C,901,2016
28657-75-2,"6-Amino-3,4-methylenedioxyacetophenone",0.98,1.2822,100,DCM,3000,1/0,10,2024-05-13_11-10-37.xlsx,Silica-CS 4g,3989,29687,CC(=O)C1=CC2=C(C=C1N)OCO2,3989,29687
28657-75-2,"6-Amino-3,4-methylenedioxyacetophenone",0.98,1.2822,100,DCM,3000,100/1,10,2024-05-13_11-19-36.xlsx,Silica-CS 4g,3392,4330,CC(=O)C1=CC2=C(C=C1N)OCO2,3392,4330
28657-75-2,"6-Amino-3,4-methylenedioxyacetophenone",0.98,1.2822,100,DCM,3000,50/1,10,2024-05-13_11-32-41.xlsx,Silica-CS 4g,676,1751,CC(=O)C1=CC2=C(C=C1N)OCO2,676,1751
28657-75-2,"6-Amino-3,4-methylenedioxyacetophenone",0.98,1.2822,100,DCM,3000,30/1,10,2024-05-13_11-37-43.xlsx,Silica-CS 4g,845,1960,CC(=O)C1=CC2=C(C=C1N)OCO2,845,1960
28657-75-2,"6-Amino-3,4-methylenedioxyacetophenone",0.98,1.2822,100,DCM,3000,15/1,10,2024-05-13_11-42-30.xlsx,Silica-CS 4g,771,1826,CC(=O)C1=CC2=C(C=C1N)OCO2,771,1826
100-64-1,Cyclohexanone oxime,0.97,1.0125,100,DCM,500,1/0,10,2024-05-13_11-46-02.xlsx,Silica-CS 4g,537,1004,C1CCC(=NO)CC1,537,1004
100-64-1,Cyclohexanone oxime,0.97,1.0125,100,DCM,500,100/1,10,2024-05-13_11-52-06.xlsx,Silica-CS 4g,1920,2612,C1CCC(=NO)CC1,1920,2612
100-64-1,Cyclohexanone oxime,0.97,1.0125,100,DCM,500,50/1,10,2024-05-13_12-25-59.xlsx,Silica-CS 4g,607,981,C1CCC(=NO)CC1,607,981
100-64-1,Cyclohexanone oxime,0.97,1.0125,100,DCM,500,30/1,10,2024-05-13_12-37-25.xlsx,Silica-CS 4g,768,1130,C1CCC(=NO)CC1,768,1130
100-64-1,Cyclohexanone oxime,0.97,1.0125,100,DCM,500,15/1,10,2024-05-13_12-41-08.xlsx,Silica-CS 4g,730,1228,C1CCC(=NO)CC1,730,1228
1443-80-7,4-Acetylbenzonitrile,0.99,1.1555,100,DCM,300,1/0,10,2024-05-13_12-48-33.xlsx,Silica-CS 4g,434,1591,CC(=O)C1=CC=C(C=C1)C#N,434,1591
1443-80-7,4-Acetylbenzonitrile,0.99,1.1555,100,DCM,300,100/1,10,2024-05-13_12-55-51.xlsx,Silica-CS 4g,1000,3093,CC(=O)C1=CC=C(C=C1)C#N,1000,3093
1443-80-7,4-Acetylbenzonitrile,0.99,1.1555,100,DCM,300,50/1,10,2024-05-13_13-01-25.xlsx,Silica-CS 4g,695,2309,CC(=O)C1=CC=C(C=C1)C#N,695,2309
1443-80-7,4-Acetylbenzonitrile,0.99,1.1555,100,DCM,300,30/1,10,2024-05-13_13-06-34.xlsx,Silica-CS 4g,665,2089,CC(=O)C1=CC=C(C=C1)C#N,665,2089
1443-80-7,4-Acetylbenzonitrile,0.99,1.1555,100,DCM,300,15/1,10,2024-05-13_13-16-13.xlsx,Silica-CS 4g,629,1330,CC(=O)C1=CC=C(C=C1)C#N,629,1330
673-22-3,2-Hydroxy-4-methoxybenzaldehyde,0.98,1.2143,100,DCM,600,1/0,10,2024-05-13_13-20-29.xlsx,Silica-CS 4g,556,1373,COC1=CC(=C(C=C1)C=O)O,556,1373
673-22-3,2-Hydroxy-4-methoxybenzaldehyde,0.98,1.2143,100,DCM,600,100/1,10,2024-05-13_13-28-47.xlsx,Silica-CS 4g,926,2707,COC1=CC(=C(C=C1)C=O)O,926,2707
673-22-3,2-Hydroxy-4-methoxybenzaldehyde,0.98,1.2143,100,DCM,600,50/1,10,2024-05-13_13-34-04.xlsx,Silica-CS 4g,723,2230,COC1=CC(=C(C=C1)C=O)O,723,2230
673-22-3,2-Hydroxy-4-methoxybenzaldehyde,0.98,1.2143,100,DCM,600,30/1,10,2024-05-13_13-38-52.xlsx,Silica-CS 4g,717,1839,COC1=CC(=C(C=C1)C=O)O,717,1839
673-22-3,2-Hydroxy-4-methoxybenzaldehyde,0.98,1.2143,100,DCM,600,15/1,10,2024-05-13_13-44-14.xlsx,Silica-CS 4g,697,2165,COC1=CC(=C(C=C1)C=O)O,697,2165
326-06-7,"4,4,4-Trifluoro-1-phenyl-1,3-butanedione",0.98,1.113,100,DCM,500,1/0,10,2024-05-13_14-16-28.xlsx,Silica-CS 4g,695,2586,C1=CC=C(C=C1)C(=O)CC(=O)C(F)(F)F,695,2586
326-06-7,"4,4,4-Trifluoro-1-phenyl-1,3-butanedione",0.98,1.113,100,DCM,500,100/1,10,2024-05-13_14-24-56.xlsx,Silica-CS 4g,689,4048,C1=CC=C(C=C1)C(=O)CC(=O)C(F)(F)F,689,4048
326-06-7,"4,4,4-Trifluoro-1-phenyl-1,3-butanedione",0.98,1.113,100,DCM,500,50/1,10,2024-05-13_14-30-19.xlsx,Silica-CS 4g,622,2216,C1=CC=C(C=C1)C(=O)CC(=O)C(F)(F)F,622,2216
326-06-7,"4,4,4-Trifluoro-1-phenyl-1,3-butanedione",0.98,1.113,100,DCM,500,30/1,10,2024-05-13_14-34-36.xlsx,Silica-CS 4g,639,1637,C1=CC=C(C=C1)C(=O)CC(=O)C(F)(F)F,639,1637
326-06-7,"4,4,4-Trifluoro-1-phenyl-1,3-butanedione",0.98,1.113,100,DCM,500,15/1,10,2024-05-13_14-38-48.xlsx,Silica-CS 4g,633,1561,C1=CC=C(C=C1)C(=O)CC(=O)C(F)(F)F,633,1561
552-89-6,2-Nitrobenzaldehyde,0.98,1.284,100,DCM,400,1/0,10,2024-05-13_14-44-26.xlsx,Silica-CS 4g,661,1388,C1=CC=C(C(=C1)C=O)[N+](=O)[O-],661,1388
552-89-6,2-Nitrobenzaldehyde,0.98,1.284,100,DCM,400,100/1,10,2024-05-13_14-48-58.xlsx,Silica-CS 4g,739,1741,C1=CC=C(C(=C1)C=O)[N+](=O)[O-],739,1741
552-89-6,2-Nitrobenzaldehyde,0.98,1.284,100,DCM,400,50/1,10,2024-05-13_14-53-10.xlsx,Silica-CS 4g,470,1483,C1=CC=C(C(=C1)C=O)[N+](=O)[O-],470,1483
552-89-6,2-Nitrobenzaldehyde,0.98,1.284,100,DCM,400,30/1,10,2024-05-13_14-57-04.xlsx,Silica-CS 4g,602,1333,C1=CC=C(C(=C1)C=O)[N+](=O)[O-],602,1333
552-89-6,2-Nitrobenzaldehyde,0.98,1.284,100,DCM,400,15/1,10,2024-05-13_15-00-57.xlsx,Silica-CS 4g,636,1311,C1=CC=C(C(=C1)C=O)[N+](=O)[O-],636,1311
13329-40-3,4'-Iodoacetophenone,0.98,1.7411,100,DCM,500,1/0,10,2024-05-13_15-08-27.xlsx,Silica-CS 4g,469,1241,CC(=O)C1=CC=C(C=C1)I,469,1241
13329-40-3,4'-Iodoacetophenone,0.98,1.7411,100,DCM,500,100/1,10,2024-05-13_15-13-09.xlsx,Silica-CS 4g,745,1917,CC(=O)C1=CC=C(C=C1)I,745,1917
13329-40-3,4'-Iodoacetophenone,0.98,1.7411,100,DCM,500,50/1,10,2024-05-13_15-16-41.xlsx,Silica-CS 4g,738,1086,CC(=O)C1=CC=C(C=C1)I,738,1086
13329-40-3,4'-Iodoacetophenone,0.98,1.7411,100,DCM,500,30/1,10,2024-05-13_15-20-58.xlsx,Silica-CS 4g,639,1662,CC(=O)C1=CC=C(C=C1)I,639,1662
13329-40-3,4'-Iodoacetophenone,0.98,1.7411,100,DCM,500,15/1,10,2024-05-13_15-25-10.xlsx,Silica-CS 4g,597,1482,CC(=O)C1=CC=C(C=C1)I,597,1482
2042-37-7,2-Bromobenzonitrile,0.99,1.496,100,DCM,300,1/0,10,2024-05-13_16-36-07.xlsx,Silica-CS 4g,508,1180,C1=CC=C(C(=C1)C#N)Br,508,1180
2042-37-7,2-Bromobenzonitrile,0.99,1.496,100,DCM,300,100/1,10,2024-05-13_16-51-53.xlsx,Silica-CS 4g,665,1068,C1=CC=C(C(=C1)C#N)Br,665,1068
2042-37-7,2-Bromobenzonitrile,0.99,1.496,100,DCM,300,50/1,10,2024-05-13_16-55-20.xlsx,Silica-CS 4g,686,1063,C1=CC=C(C(=C1)C#N)Br,686,1063
2042-37-7,2-Bromobenzonitrile,0.99,1.496,100,DCM,300,30/1,10,2024-05-13_16-58-46.xlsx,Silica-CS 4g,623,1115,C1=CC=C(C(=C1)C#N)Br,623,1115
2042-37-7,2-Bromobenzonitrile,0.99,1.496,100,DCM,300,15/1,10,2024-05-13_17-02-08.xlsx,Silica-CS 4g,645,1045,C1=CC=C(C(=C1)C#N)Br,645,1045
84459-33-6,2-Bromo-4-chlorobenzaldehyde,0.98,1.698,100,DCM,400,1/0,10,2024-05-13_17-14-21.xlsx,Silica-CS 4g,685,1844,C1=CC(=C(C=C1Cl)Br)C=O,685,1844
84459-33-6,2-Bromo-4-chlorobenzaldehyde,0.98,1.698,100,DCM,400,100/1,10,2024-05-13_17-18-53.xlsx,Silica-CS 4g,720,1630,C1=CC(=C(C=C1Cl)Br)C=O,720,1630
84459-33-6,2-Bromo-4-chlorobenzaldehyde,0.98,1.698,100,DCM,400,50/1,10,2024-05-13_17-22-50.xlsx,Silica-CS 4g,620,1323,C1=CC(=C(C=C1Cl)Br)C=O,620,1323
84459-33-6,2-Bromo-4-chlorobenzaldehyde,0.98,1.698,100,DCM,400,30/1,10,2024-05-13_17-26-32.xlsx,Silica-CS 4g,610,1250,C1=CC(=C(C=C1Cl)Br)C=O,610,1250
84459-33-6,2-Bromo-4-chlorobenzaldehyde,0.98,1.698,100,DCM,400,15/1,10,2024-05-13_17-30-19.xlsx,Silica-CS 4g,606,1330,C1=CC(=C(C=C1Cl)Br)C=O,606,1330
67713-23-9,"2,6-DIBROMOBENZALDEHYDE",0.9994,1.977,100,DCM,500,1/0,10,2024-05-13_18-08-30.xlsx,Silica-CS 4g,583,1240,C1=CC(=C(C(=C1)Br)C=O)Br,583,1240
67713-23-9,"2,6-DIBROMOBENZALDEHYDE",0.9994,1.977,100,DCM,500,100/1,10,2024-05-13_18-12-47.xlsx,Silica-CS 4g,768,1582,C1=CC(=C(C(=C1)Br)C=O)Br,768,1582
67713-23-9,"2,6-DIBROMOBENZALDEHYDE",0.9994,1.977,100,DCM,500,50/1,10,2024-05-13_18-16-19.xlsx,Silica-CS 4g,663,1090,C1=CC(=C(C(=C1)Br)C=O)Br,663,1090
67713-23-9,"2,6-DIBROMOBENZALDEHYDE",0.9994,1.977,100,DCM,500,30/1,10,2024-05-13_18-19-46.xlsx,Silica-CS 4g,628,1083,C1=CC(=C(C(=C1)Br)C=O)Br,628,1083
67713-23-9,"2,6-DIBROMOBENZALDEHYDE",0.9994,1.977,100,DCM,500,15/1,10,2024-05-13_18-23-08.xlsx,Silica-CS 4g,604,1056,C1=CC(=C(C(=C1)Br)C=O)Br,604,1056
3011-34-5,4-Hydroxy-3-nitrobenzaldehyde,0.98,1.5216,100,DCM,3000,1/0,10,2024-05-13_18-54-18.xlsx,Silica-CS 4g,731,5536,C1=CC(=C(C=C1C=O)[N+](=O)[O-])O,731,5536
3011-34-5,4-Hydroxy-3-nitrobenzaldehyde,0.98,1.5216,100,DCM,3000,100/1,10,2024-05-13_19-02-27.xlsx,Silica-CS 4g,1348,3826,C1=CC(=C(C=C1C=O)[N+](=O)[O-])O,1348,3826
3011-34-5,4-Hydroxy-3-nitrobenzaldehyde,0.98,1.5216,100,DCM,3000,50/1,10,2024-05-13_19-16-38.xlsx,Silica-CS 4g,643,2781,C1=CC(=C(C=C1C=O)[N+](=O)[O-])O,643,2781
3011-34-5,4-Hydroxy-3-nitrobenzaldehyde,0.98,1.5216,100,DCM,3000,30/1,10,2024-05-13_19-23-31.xlsx,Silica-CS 4g,814,3170,C1=CC(=C(C=C1C=O)[N+](=O)[O-])O,814,3170
3011-34-5,4-Hydroxy-3-nitrobenzaldehyde,0.98,1.5216,100,DCM,3000,15/1,10,2024-05-13_19-29-49.xlsx,Silica-CS 4g,865,2761,C1=CC(=C(C=C1C=O)[N+](=O)[O-])O,865,2761
712-50-5,Benzoylcyclohexane,0.99,0.9671,100,DCM,300,1/0,10,2024-05-13_19-36-20.xlsx,Silica-CS 4g,419,1018,C1CCC(CC1)C(=O)C2=CC=CC=C2,419,1018
712-50-5,Benzoylcyclohexane,0.99,0.9671,100,DCM,300,100/1,10,2024-05-13_19-40-37.xlsx,Silica-CS 4g,762,1600,C1CCC(CC1)C(=O)C2=CC=CC=C2,762,1600
712-50-5,Benzoylcyclohexane,0.99,0.9671,100,DCM,300,50/1,10,2024-05-13_19-44-19.xlsx,Silica-CS 4g,616,1239,C1CCC(CC1)C(=O)C2=CC=CC=C2,616,1239
712-50-5,Benzoylcyclohexane,0.99,0.9671,100,DCM,300,30/1,10,2024-05-13_19-48-21.xlsx,Silica-CS 4g,603,1366,C1CCC(CC1)C(=O)C2=CC=CC=C2,603,1366
712-50-5,Benzoylcyclohexane,0.99,0.9671,100,DCM,300,15/1,10,2024-05-13_19-52-08.xlsx,Silica-CS 4g,612,1291,C1CCC(CC1)C(=O)C2=CC=CC=C2,612,1291
636-28-2,"1,2,4,5-TETRABROMOBENZENE",0.98,3.072,100,DCM,3500,1/0,10,2024-05-13_20-02-48.xlsx,Silica-CS 4g,637,1130,C1=C(C(=CC(=C1Br)Br)Br)Br,637,1130
636-28-2,"1,2,4,5-TETRABROMOBENZENE",0.98,3.072,100,DCM,3500,100/1,10,2024-05-13_20-06-50.xlsx,Silica-CS 4g,785,1454,C1=C(C(=CC(=C1Br)Br)Br)Br,785,1454
636-28-2,"1,2,4,5-TETRABROMOBENZENE",0.98,3.072,100,DCM,3500,50/1,10,2024-05-13_20-10-37.xlsx,Silica-CS 4g,706,1307,C1=C(C(=CC(=C1Br)Br)Br)Br,706,1307
636-28-2,"1,2,4,5-TETRABROMOBENZENE",0.98,3.072,100,DCM,3500,30/1,10,2024-05-13_20-14-24.xlsx,Silica-CS 4g,768,1286,C1=C(C(=CC(=C1Br)Br)Br)Br,768,1286
636-28-2,"1,2,4,5-TETRABROMOBENZENE",0.98,3.072,100,DCM,3500,15/1,10,2024-05-13_20-18-12.xlsx,Silica-CS 4g,796,1291,C1=C(C(=CC(=C1Br)Br)Br)Br,796,1291
58556-75-5,"2,7-Dibromonaphthalene",0.98,1.834,100,DCM,2000,1/0,10,2024-05-13_20-26-02.xlsx,Silica-CS 4g,547,1254,C1=CC(=CC2=C1C=CC(=C2)Br)Br,547,1254
58556-75-5,"2,7-Dibromonaphthalene",0.98,1.834,100,DCM,2000,100/1,10,2024-05-13_20-29-54.xlsx,Silica-CS 4g,692,1355,C1=CC(=CC2=C1C=CC(=C2)Br)Br,692,1355
58556-75-5,"2,7-Dibromonaphthalene",0.98,1.834,100,DCM,2000,50/1,10,2024-05-13_20-33-41.xlsx,Silica-CS 4g,679,1346,C1=CC(=CC2=C1C=CC(=C2)Br)Br,679,1346
58556-75-5,"2,7-Dibromonaphthalene",0.98,1.834,100,DCM,2000,30/1,10,2024-05-13_20-37-28.xlsx,Silica-CS 4g,684,1308,C1=CC(=CC2=C1C=CC(=C2)Br)Br,684,1308
58556-75-5,"2,7-Dibromonaphthalene",0.98,1.834,100,DCM,2000,15/1,10,2024-05-13_20-41-20.xlsx,Silica-CS 4g,693,1350,C1=CC(=CC2=C1C=CC(=C2)Br)Br,693,1350
1607-57-4,Bromotriphenylethylene,0.98,1.3419,100,DCM,2000,1/0,10,2024-05-14_09-51-16.xlsx,Silica-CS 4g,574,1112,C1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Br)C3=CC=CC=C3,574,1112
1607-57-4,Bromotriphenylethylene,0.98,1.3419,100,DCM,2000,100/1,10,2024-05-14_09-54-48.xlsx,Silica-CS 4g,590,1159,C1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Br)C3=CC=CC=C3,590,1159
1607-57-4,Bromotriphenylethylene,0.98,1.3419,100,DCM,2000,50/1,10,2024-05-14_09-58-20.xlsx,Silica-CS 4g,569,1111,C1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Br)C3=CC=CC=C3,569,1111
1607-57-4,Bromotriphenylethylene,0.98,1.3419,100,DCM,2000,30/1,10,2024-05-14_10-01-47.xlsx,Silica-CS 4g,566,1099,C1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Br)C3=CC=CC=C3,566,1099
1607-57-4,Bromotriphenylethylene,0.98,1.3419,100,DCM,2000,15/1,10,2024-05-14_10-05-13.xlsx,Silica-CS 4g,572,1099,C1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Br)C3=CC=CC=C3,572,1099
63262-06-6,"1,4-DIBROMO-2,5-DIIODOBENZENE",0.98,2.938,100,DCM,2000,1/0,10,2024-05-14_10-09-15.xlsx,Silica-CS 4g,528,1325,C1=C(C(=CC(=C1I)Br)I)Br,528,1325
63262-06-6,"1,4-DIBROMO-2,5-DIIODOBENZENE",0.98,2.938,100,DCM,2000,100/1,10,2024-05-14_10-13-16.xlsx,Silica-CS 4g,685,1448,C1=C(C(=CC(=C1I)Br)I)Br,685,1448
63262-06-6,"1,4-DIBROMO-2,5-DIIODOBENZENE",0.98,2.938,100,DCM,2000,50/1,10,2024-05-14_10-17-13.xlsx,Silica-CS 4g,701,1439,C1=C(C(=CC(=C1I)Br)I)Br,701,1439
63262-06-6,"1,4-DIBROMO-2,5-DIIODOBENZENE",0.98,2.938,100,DCM,2000,30/1,10,2024-05-14_10-21-17.xlsx,Silica-CS 4g,679,1500,C1=C(C(=CC(=C1I)Br)I)Br,679,1500
63262-06-6,"1,4-DIBROMO-2,5-DIIODOBENZENE",0.98,2.938,100,DCM,2000,15/1,10,2024-05-14_10-25-21.xlsx,Silica-CS 4g,673,1506,C1=C(C(=CC(=C1I)Br)I)Br,673,1506
61312-84-3,(4-Nitrophenyl)methyl 3-oxobutanoate,0.98,1.287,100,DCM,500,1/0,10,2024-05-14_10-30-01.xlsx,Silica-CS 4g,662,1753,CC(=O)CC(=O)OCC1=CC=C(C=C1)[N+](=O)[O-],662,1753
61312-84-3,(4-Nitrophenyl)methyl 3-oxobutanoate,0.98,1.287,100,DCM,500,100/1,10,2024-05-14_10-37-09.xlsx,Silica-CS 4g,1129,3275,CC(=O)CC(=O)OCC1=CC=C(C=C1)[N+](=O)[O-],1129,3275
61312-84-3,(4-Nitrophenyl)methyl 3-oxobutanoate,0.98,1.287,100,DCM,500,50/1,10,2024-05-14_10-41-41.xlsx,Silica-CS 4g,668,1669,CC(=O)CC(=O)OCC1=CC=C(C=C1)[N+](=O)[O-],668,1669
61312-84-3,(4-Nitrophenyl)methyl 3-oxobutanoate,0.98,1.287,100,DCM,500,30/1,10,2024-05-14_10-45-48.xlsx,Silica-CS 4g,633,1432,CC(=O)CC(=O)OCC1=CC=C(C=C1)[N+](=O)[O-],633,1432
61312-84-3,(4-Nitrophenyl)methyl 3-oxobutanoate,0.98,1.287,100,DCM,500,15/1,10,2024-05-14_10-49-35.xlsx,Silica-CS 4g,634,1336,CC(=O)CC(=O)OCC1=CC=C(C=C1)[N+](=O)[O-],634,1336
1126-46-1,METHYL 4-CHLOROBENZOATE,0.9995,1.382,100,DCM,300,1/0,10,2024-05-14_10-59-14.xlsx,Silica-CS 4g,445,1062,COC(=O)C1=CC=C(C=C1)Cl,445,1062
1126-46-1,METHYL 4-CHLOROBENZOATE,0.9995,1.382,100,DCM,300,100/1,10,2024-05-14_11-03-30.xlsx,Silica-CS 4g,706,1636,COC(=O)C1=CC=C(C=C1)Cl,706,1636
1126-46-1,METHYL 4-CHLOROBENZOATE,0.9995,1.382,100,DCM,300,50/1,10,2024-05-14_11-07-17.xlsx,Silica-CS 4g,634,1313,COC(=O)C1=CC=C(C=C1)Cl,634,1313
1126-46-1,METHYL 4-CHLOROBENZOATE,0.9995,1.382,100,DCM,300,30/1,10,2024-05-14_11-10-59.xlsx,Silica-CS 4g,610,1321,COC(=O)C1=CC=C(C=C1)Cl,610,1321
1126-46-1,METHYL 4-CHLOROBENZOATE,0.9995,1.382,100,DCM,300,15/1,10,2024-05-14_11-14-38.xlsx,Silica-CS 4g,597,1295,COC(=O)C1=CC=C(C=C1)Cl,597,1295
119-67-5,2-Carboxybenzaldehyde,0.99,1.404,100,DCM,3000,100/1,10,2024-05-14_13-09-58.xlsx,Silica-CS 4g,2354,4678,C1=CC=C(C(=C1)C=O)C(=O)O,2354,4678
119-67-5,2-Carboxybenzaldehyde,0.99,1.404,100,DCM,3000,50/1,10,2024-05-14_12-50-10.xlsx,Silica-CS 4g,1500,3126,C1=CC=C(C(=C1)C=O)C(=O)O,1500,3126
119-67-5,2-Carboxybenzaldehyde,0.99,1.404,100,DCM,3000,30/1,10,2024-05-14_12-43-37.xlsx,Silica-CS 4g,1308,2691,C1=CC=C(C(=C1)C=O)C(=O)O,1308,2691
119-67-5,2-Carboxybenzaldehyde,0.99,1.404,100,DCM,3000,15/1,10,2024-05-14_12-37-15.xlsx,Silica-CS 4g,892,2437,C1=CC=C(C(=C1)C=O)C(=O)O,892,2437
1199-77-5,alpha-Methylcinnamic acid,0.99,1.0281,100,DCM,500,1/0,10,2024-05-14_14-29-01.xlsx,Silica-CS 4g,498,14380,C/C(=C\C1=CC=CC=C1)/C(=O)O,498,14380
1199-77-5,alpha-Methylcinnamic acid,0.99,1.0281,100,DCM,500,100/1,10,2024-05-14_14-46-18.xlsx,Silica-CS 4g,1429,9486,C/C(=C\C1=CC=CC=C1)/C(=O)O,1429,9486
1199-77-5,alpha-Methylcinnamic acid,0.99,1.0281,100,DCM,500,50/1,10,2024-05-14_14-58-09.xlsx,Silica-CS 4g,775,6194,C/C(=C\C1=CC=CC=C1)/C(=O)O,775,6194
1199-77-5,alpha-Methylcinnamic acid,0.99,1.0281,100,DCM,500,30/1,10,2024-05-14_15-07-05.xlsx,Silica-CS 4g,725,4594,C/C(=C\C1=CC=CC=C1)/C(=O)O,725,4594
1199-77-5,alpha-Methylcinnamic acid,0.99,1.0281,100,DCM,500,15/1,10,2024-05-14_15-13-24.xlsx,Silica-CS 4g,720,2941,C/C(=C\C1=CC=CC=C1)/C(=O)O,720,2941
140-10-3,trans-Cinnamic acid,0.99,1.248,100,DCM,1000,1/0,10,2024-05-14_15-24-08.xlsx,Silica-CS 4g,688,4891,C1=CC=C(C=C1)/C=C/C(=O)O,688,4891
140-10-3,trans-Cinnamic acid,0.99,1.248,100,DCM,1000,100/1,10,2024-05-14_15-44-25.xlsx,Silica-CS 4g,2286,10173,C1=CC=C(C=C1)/C=C/C(=O)O,2286,10173
140-10-3,trans-Cinnamic acid,0.99,1.248,100,DCM,1000,50/1,10,2024-05-14_15-56-30.xlsx,Silica-CS 4g,931,5734,C1=CC=C(C=C1)/C=C/C(=O)O,931,5734
140-10-3,trans-Cinnamic acid,0.99,1.248,100,DCM,1000,30/1,10,2024-05-14_16-05-45.xlsx,Silica-CS 4g,861,4646,C1=CC=C(C=C1)/C=C/C(=O)O,861,4646
